"comment_id","video_id","author_name","author_channel_id","comment_text","like_count","published_at","updated_at","reply_count"
"Ugz4WIyq6mQoDUTTBBV4AaABAg","zoEtcR5EW08","@Quykhocony","UCypSnT3E7WMFzRgIXNBDm-A","22/3/2024 gửi bản thân 2 năm sau : có sự nghiệp ổn định, kình tế vững vàng , hạnh phúc và khỏe mạnh ❤","156","2024-03-22T15:17:07Z","2024-03-22T15:17:07Z","4"
"Ugxs0HtP2hj2akItNIF4AaABAg","zoEtcR5EW08","@angtrong4080","UC3fsXb24Geu18M2sQTqHkPQ","Mỗi một lượt thích là một lần nhắn gửi yêu thương đến với Sếp Tùng.","278","2024-03-07T17:36:27Z","2024-03-07T17:36:27Z","1"
"UgyufABuMVdbDryI3tZ4AaABAg","zoEtcR5EW08","@ngoanhmai7677","UCBQkb44TcEaF5COGFAqQHrQ","Có ai nghe vào năm 2026 ko?","2","2026-01-07T05:13:00Z","2026-01-07T05:13:00Z","0"
"UgwnSKvIHAuUcNciZd94AaABAg","zoEtcR5EW08","@lovanhung24020","UCA_Azi9lkGkOAAKgmOuW41w","Cứ được 1 like thì tôi sẽ vào nghe lại 1 lần MV tuyệt phẩm này","838","2024-03-07T17:20:48Z","2024-03-07T17:20:48Z","25"
"UgwYvCfmlgPqYFyME754AaABAg","zoEtcR5EW08","@TramBomNangLuong","UCt9Ye_Bb7bSLQsqKNYQOHwg","Gửi 1 lời chúc đến tất cả bà,bác,cô,chị,em mùng 8/3 hạnh phúc nhá❤❤","244","2024-03-07T17:08:48Z","2024-03-07T17:08:48Z","0"
"Ugw9jGcxab4On3Nr39d4AaABAg","zoEtcR5EW08","@vominhquanofficial1442","UCmMmPFAiyhZBfOy67ZbKlLw","Chúc mọi người ngày 8/3 vui vẻ ạ 😂","1698","2024-03-07T17:17:06Z","2024-03-07T17:43:01Z","7"
"UgwJ1rYY4msV0ygyFD54AaABAg","zoEtcR5EW08","@MinhGiàng-j7x","UCyD6LY7I8TlUc3gXUjVqyTQ","Ai còn nghe nhạc vào 6/1/2026 thì👍","6","2026-01-06T13:08:11Z","2026-01-06T13:08:34Z","1"
"Ugye0zAbu7vS6RlpTth4AaABAg","zoEtcR5EW08","@TuanNguyen-kd9fz","UCw9LY7TItUUzp-B1IW-0GZQ","Chúc mọi người ngày 8/3 vui vẻ và hạnh phúc ạ ❤","131","2024-03-07T17:34:58Z","2024-03-07T17:34:58Z","0"
"UgyOiGdntIeIr3Pzcr14AaABAg","zoEtcR5EW08","@BANTINNRO","UCRGSVnEs1G4hOpc8GttNyzQ","Đang cày view nguyên 1 dàn máy ở hà nội ae cho xin like để lấy động lực nào","8644","2024-03-08T04:18:23Z","2024-03-08T04:18:23Z","152"
"UgyWwKQGVWLsUjrxNF14AaABAg","zoEtcR5EW08","@Khoaptrong","UCQ6SL4WSWPlXbhh9e42yHMA","Cmt này được bao nhiêu lượt like tối sẽ xem video bao nhiêu lần, Việt Nam nói sẽ làm😊","2105","2024-03-08T05:01:52Z","2024-03-08T05:01:52Z","81"
"UgypRJHQMyS-EPq41XR4AaABAg","zoEtcR5EW08","@nguyentrongvinh96tb","UCpP3bzuKFsgCN4LgQV_o_LQ","86M =&gt; 87M let&#39;s go","2","2026-01-06T23:48:56Z","2026-01-06T23:48:56Z","0"
"UgwT42Hf5QtYQ_G3Ccd4AaABAg","zoEtcR5EW08","@TriAnNguyen-ib2tw","UCGdUADOyg5xjBsWczGH7ZMQ","Nhân dịp ngày 8/3 chúc tất cả phụ nữ trên thế giới an vui, gặp nhiều may mắn, hạnh phúc và những điều tuyệt vời trong cuộc sống!","328","2024-03-07T17:06:20Z","2024-03-07T17:06:20Z","3"
"Ugz2yDsDcxtN5EaiWml4AaABAg","zoEtcR5EW08","@f_neih02","UCmegShAdz-DD4igd0IONzlQ","Vẫn như thường lệ!<br>Nghe lần 1 thấy mới lạ <br>Lần 2 cuốn cuốn<br>Lần 3 nghiện luôn. Sếp mãi đỉnh :3","280","2024-03-07T17:36:36Z","2024-03-07T17:36:36Z","7"
"UgxsM3FfzwLshdI-oLV4AaABAg","zoEtcR5EW08","@Ngokhongvietnam","UCwFKrt3EzCOzqPNgKg7xCYg","Top 1 trending :)) Chúc toàn thể chị em 8/3 vui vẻ nhaa","562","2024-03-07T18:03:29Z","2024-03-07T18:03:29Z","4"
"Ugz8podzddHeQGuJcrJ4AaABAg","zoEtcR5EW08","@hieuhuntertv","UCGsA3APU8aiNVgSlbO78nug","Chúc mừng 86m","2","2026-01-06T23:12:01Z","2026-01-06T23:12:01Z","0"
"UgzHIUsukaSZF1saWCZ4AaABAg","zoEtcR5EW08","@huong313","UCwMsr1IvCdmPPfOpaTrZOxg","&quot;Nụ cười và giọt nước mắt rơi từng trao cùng ta... Nhìn lại về phía mặt trời&quot;.","361","2024-03-07T17:43:39Z","2024-03-07T17:43:39Z","4"
"UgwRxteR003kNIj_-xF4AaABAg","zoEtcR5EW08","@thatdienha77","UCWbleeiV2XcUYEGuEoQIw1g","Ở đây tôi xin gửi lời tới mẹ và các chị, em gái nói riêng và toàn thể phụ nữ nói chung. Chúc các quý phụ nữ một ngày 8/3 vô cùng hạnh phúc, xinh đẹp. Cảm ơn đã mang vẻ đẹp đến thế giới này. Cảm ơn rất nhiều.❤❤❤","727","2024-03-07T17:42:06Z","2024-03-07T17:42:36Z","4"
"Ugwn2o6AQiCD5yJcvHt4AaABAg","zoEtcR5EW08","@khanggbuii4691","UCVGS2wD41w1jGk9OA9ytpmw","gần cuối tuần rồi vì a nhà m.n ráng stream hết sức có thể nha❤","181","2024-03-07T17:51:20Z","2024-03-07T17:51:20Z","0"
"UgxSfSgnKQy4uiW8qQN4AaABAg","zoEtcR5EW08","@hieuhuntertv","UCGsA3APU8aiNVgSlbO78nug","Hí ae","1","2026-01-07T10:48:53Z","2026-01-07T10:48:53Z","0"
"UgyZ_JGWO460a9Fninx4AaABAg","zoEtcR5EW08","@tpdinhtran4675","UCGe_q3rsK-UtTyn8eUea5KA","Cmt này được tóp tôi bật 2 quán nét của tôi vào cày tới sáng , ok !?!?","6245","2024-03-07T17:49:22Z","2024-03-07T17:49:22Z","167"
"UgyWvw5nl6yEPFrA3WF4AaABAg","zoEtcR5EW08","@thungapham6173","UCpL5itzEyoICqArUX0sGhBA","hôm nay là ngày tôi đăng kí kết hôn . gửi tôi của 5 năm sau : gia đình mạnh khoẻ , con cái đủ đầy , luôn luôn vui vẻ hạnh phúc như bây h . mãi yêu mọi người","1748","2024-03-08T01:40:05Z","2024-03-08T01:40:05Z","107"
"UgxcNp0_D8WcSozJ96l4AaABAg","zoEtcR5EW08","@wjfrjwkcrjedkf","UCeFt9lmIku_8zq6kFS8HuWg","Càng nghe bài này càng thấy hay","4","2026-01-05T16:44:59Z","2026-01-05T16:44:59Z","0"
"Ugw4zEw-tALYCmQiYAl4AaABAg","zoEtcR5EW08","@tinhphi8571","UCCUMLBtomQuzbHRG9PTnAcg","Chúc Tất cả phụ nữ trên thế giới 8/3 thật vui vẻ🎉🎉🎉","142","2024-03-07T17:12:00Z","2024-03-07T17:12:00Z","1"
"UgxMG9CBNl2SoSkVJxF4AaABAg","zoEtcR5EW08","@khanh.producer","UCygM7VkTAUPE4eI1zZ4sXPg","Youtube trao nhanh cái Top 1 đi là vừa 🫡<br>Respect 🙏🏻","216","2024-03-07T18:03:50Z","2024-03-07T18:03:50Z","7"
"Ugzw3Ktk9bgnNX2qz7V4AaABAg","zoEtcR5EW08","@Z-Trading","UCJ8tUDIqfLxgLO_EgEoT_UA","<b>Chúc toàn thể phụ nữ trên thế giới có ngày 8/3 thật ý nghĩa. Chúc phái nữ luôn nhiều sức khoẻ, bình an, hạnh phúc và thật xinh</b>","359","2024-03-07T17:11:40Z","2024-03-07T17:11:40Z","3"
"UgwrFx-R2iQJuWpvI4Z4AaABAg","zoEtcR5EW08","@TurboAsin-f3h","UCKYLlNUzt_IztIfV2kwYFZg","Chúc mừng CTCTL 86M","0","2026-01-06T13:02:38Z","2026-01-06T13:02:38Z","0"
"UgxfKpdfjlBtYQs-9aF4AaABAg","zoEtcR5EW08","@lacbangnhu7396","UCiu0AWCfD0rRHrTfH3ssZ7g","Anh em sky đauuuuuu likeeee nèeeew❤❤❤❤","673","2024-03-07T17:01:39Z","2024-03-07T17:01:39Z","13"
"UgyzmdOBQ8d9L_Muhph4AaABAg","zoEtcR5EW08","@tannguyenvan-ye6vs","UCr62E2vH2dWHBWqnN8t6R4g","Chúc tất cả phái nữ 08/03 vui tươi, trẻ đẹp!","283","2024-03-07T17:20:10Z","2024-03-07T17:20:10Z","3"
"Ugyp89z4bvZ_VELfthB4AaABAg","zoEtcR5EW08","@Aixigua","UCagoxM4LJGTisdYtdB8cuZg","Cho lên 100tr đi mng ơi","8","2026-01-04T05:18:01Z","2026-01-04T05:18:01Z","0"
"UgxKanBALLfVxcPGeRN4AaABAg","zoEtcR5EW08","@uctrongvlog5838","UCeE0IW__fjhDfFANcOv5H9w","Chúc mọi ng thưởng thức 1 bài nhạc hay trong đêm❤","155","2024-03-07T17:14:13Z","2024-03-07T17:14:13Z","0"
"UgzFBFumPCXwBxIrBv54AaABAg","zoEtcR5EW08","@ucgametv778","UCtAM3ief1uKxlezrv05GeoA","TOP 1 MV Vươn Lên Toàn Quốc nàooo🔥 !!!!","100","2024-03-07T17:30:10Z","2024-03-07T17:34:01Z","2"
"Ugy7NVdUIsnWwJVj0rx4AaABAg","zoEtcR5EW08","@ngocvaan","UCXV9sBLL15mIFzrATCUDi8Q","&quot;Cơ thể là của mình, nhất định phải yêu quý. Tâm trạng là của mình, nhất định phải nâng niu. Đừng làm mình phiền muộn, tủi thân chỉ vì những người và việc không xứng đáng. Cuộc đời còn dài, nhất định phải tự chăm sóc thật tốt cho bản thân, toàn tâm toàn ý làm chính mình hạnh phúc.&quot;","268","2024-03-24T03:22:37Z","2024-03-24T03:22:37Z","6"
"UgyiQD-kn3tLl_YzUoB4AaABAg","zoEtcR5EW08","@Minff1729","UC3oZyBVWHrkMARcaoeJGkJA","2026 rồi điểm danh nào ❤","9","2026-01-01T16:32:37Z","2026-01-01T16:32:37Z","0"
"UgxUQPXCTJCE6jDO4Tp4AaABAg","zoEtcR5EW08","@sonhoang-pn7dq","UCaVSm8ARfoNsn61AFSHmAlQ","Chúc tất cả chị em 8-3 vui vẻ, luôn nở nụ cười nhé🎉❤","130","2024-03-07T17:07:51Z","2024-03-07T17:07:51Z","0"
"Ugwd1Gxzv8BXFGZOyqR4AaABAg","zoEtcR5EW08","@manduong3844","UCamstRrkFNL5uB65EoO8vhQ","Gửi tôi của tương lai: <br>“ Hy vọng sao này chúng ta sẽ hạnh phúc, dù cho là có hạnh phúc cùng nhau hay không thì nhất định hai ta cũng sẽ phải hạnh phúc nhé” ❤","365","2024-03-07T17:28:07Z","2024-03-07T17:28:07Z","2"
"UgwdMK3ZdhgieHqzG194AaABAg","zoEtcR5EW08","@Linh-t3p","UCsra-2gVm5f7bHV4dPs1nRg","Chúc mừng 86m viu❤","0","2026-01-06T12:25:02Z","2026-01-06T12:25:02Z","0"
"Ugz31FGlprcwYKXYorF4AaABAg","zoEtcR5EW08","@diemquynhhoang4428","UC6q33HVDu_DwypbBno5BP5w","8/3/2024. Chúc những ai đang xem MV của Sơn Tùng MTP sẽ có một ngày tuyệt vời, hãy để mỗi ngày trôi qua đều trở nên đáng nhớ và ý nghĩa.❤❤","301","2024-03-07T17:36:01Z","2024-03-07T17:36:22Z","1"
"Ugxex0ItCmbCwR4ONg54AaABAg","zoEtcR5EW08","@anhhtran8899","UCoKa4q0CjhmdpUVjJ2vxldA","Tùng đẹp trai, hát hay, diễn tốt, sáng tác xịn, Tùng là 1 tài năng thực sự &lt;3","176","2024-03-17T05:00:54Z","2024-03-17T05:00:54Z","2"
"UgwuKiLlpKJia0MH7fV4AaABAg","zoEtcR5EW08","@nguyentheanh5953","UCbgv-QMCsEo4TWTHpmEm31g","Gửi bản thân ở tương lai :<br>“Dù cuộc đời có xô đẩy như thế nào, con người có đổi thay ra sao đừng quên cứ hãy vui vẻ và tận hưởng từng khoảnh khắc”","244","2024-03-07T17:41:59Z","2024-03-07T17:41:59Z","3"
"UgwWAaepS0fdwlPKeTd4AaABAg","zoEtcR5EW08","@hoangMC-tf5ey","UCsPcdCDhG2IhO8-ifglWJVw","Chúc mừng ctctl 86m","0","2026-01-06T11:31:42Z","2026-01-06T11:31:42Z","0"
"UgyLy3dQq68wvX7gFNd4AaABAg","zoEtcR5EW08","@ngoclongnguyenhuu3718","UC8pto6iDzjHoJHB6ewCahWg","<a href=""https://www.youtube.com/watch?v=zoEtcR5EW08&amp;t=99"">01:39</a> cứ có thông báo like tôi sẽ vào nghe thêm 1 lần 🎉","269","2024-03-07T18:39:49Z","2024-03-07T18:39:49Z","2"
"Ugwl93xWp__ShsIBSaF4AaABAg","zoEtcR5EW08","@phuongdang7465","UCm3hDq2pH4hmuqIgOGzK62A","33 tuổi đến nơi vẫn ở đây ủng hộ cho ST. Âm nhạc của bạn ấy đáng được tôn trọng và ủng hộ. Một người nghệ sĩ tài năng và khác biệt.","828","2024-03-07T17:47:47Z","2024-03-07T17:47:47Z","43"
"Ugz1A-pEBxuZblCbcj14AaABAg","zoEtcR5EW08","@nguyenquoctoan2485","UCwgtBmEmpxMTykjxq1kRomQ","2026 còn ai nghe k mn","1","2026-01-06T14:14:20Z","2026-01-06T14:14:20Z","0"
"UgwaHLgBl_ivll4O5Ih4AaABAg","zoEtcR5EW08","@TqC-201","UCA4uUgLUImuLJp4XStgDrpw","Lên TOP 1 <a href=""UCkszU2WH9gy1mb0dV-11UJg/person-blue-speaking-microphone""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/person-blue-speaking-microphone""></a>","324","2024-03-07T18:28:00Z","2024-03-08T14:06:28Z","8"
"Ugxc_MJZkKmU5DQ0VQB4AaABAg","zoEtcR5EW08","@huongdo2249","UCZbrAoT80HRxUVbsanHWvYA","Gửi lời chúc iu thương nhất đến đại gia đình SKY nhaaaa 🥰Đặc biệt chúc nửa kia thế giới một này 8/3 thật vui vẻ hạnh phúc, luôn xinh đẹp và luôn yêu và được yêu thương và trân trọng nhé ❤","173","2024-03-07T17:11:14Z","2024-03-07T17:11:14Z","1"
"Ugx7vSX2iZJeGwBBoKh4AaABAg","zoEtcR5EW08","@nguyenhanh4325","UCkRxxMQHjfLWwtrWbZTan5Q","Gửi tôi của tương lai: luôn mạnh khoẻ, vui vẻ, bình an và tự do tài chính","177","2024-03-17T11:46:32Z","2024-03-17T11:46:32Z","4"
"Ugy4cDW3IyxvdiIwQU14AaABAg","zoEtcR5EW08","@HùngBùiQuang-p8l","UCrGSM-3DHHOiYaLu0MdkjwA","Ấn tượng với câu hát<br>&quot; Ai dám nói trước sau này&quot;<br>&quot; chẳng ai biết trước tương lai sau này&quot;.<br>Ai thấy cùng quan điểm like nào❤❤❤❤","287","2024-03-07T17:15:12Z","2024-03-07T17:16:17Z","6"
"UgyjmRIa_Bwx6iIe3fB4AaABAg","zoEtcR5EW08","@NguyenHai-kx8ek","UC0fa3UDtahkbY1yrTTqrctQ","06/2025. nghe max volume hay thật, tâm trạng đang không vui mà nghe bài này như chỉ thấy âm nhạc.","0","2025-06-28T13:05:53Z","2025-06-28T13:05:53Z","0"
"Ugw-JZJfHSVQa3eGX414AaABAg","zoEtcR5EW08","@ShopAudio2hand","UCuzlr49juXOGCfQRJyDHlfw","Comnen này đc bao nhiêu lượt like thì tôi sẽ xem mv bấy nhiêu lượt .<br>VIỆT NAM NÓI LÀ LÀM OK","322","2024-03-08T04:39:42Z","2024-03-08T04:39:42Z","14"
"UgyTfBOVG-vmiM8zj8R4AaABAg","zoEtcR5EW08","@MinhMinh-ts2yw","UCUTak2HjCDiAmfYfMik8IWg","8/3/2024<br>Gửi bản thân ở tương lai:&quot;Chúc em lúc nào cũng xinh đẹp, vui vẻ, hạnh phúc, bình an và thành công trong mọi việc&quot; 🙏🍀🍀🍀","135","2024-03-07T17:31:51Z","2024-03-07T17:31:51Z","0"
"UgzTrmxPDoAZ-hyr83p4AaABAg","zoEtcR5EW08","@KietHuuTuanVTVCab","UCox-0HO6_asghG7FFv2Eh9g","Ai còn nghe nhạc vào 16/1/2025 thì 👍","248","2025-01-16T13:48:25Z","2025-01-16T13:48:25Z","30"
"UgyUqkgkobxFFmc4RWJ4AaABAg","zoEtcR5EW08","@manhquan2652","UChkIrGqKJeO2P3JQBkEx4nw","Sơn Tùng đẹp trai nhất Việt Nam","1","2025-07-09T18:23:35Z","2025-07-09T18:23:35Z","0"
"UgzBwsD5rEhWN2tFxHB4AaABAg","zoEtcR5EW08","@vuduythekhang7136","UCnQ4qUG8-O12ul3NaNNgWhg","Chúc mọi người một ngày lễ thật hạnh phúc và ấm áp .Happy Women Day ❤","155","2024-03-07T17:33:06Z","2024-03-07T17:33:06Z","0"
"Ugw5-01R__2DxqagIXN4AaABAg","zoEtcR5EW08","@wifth","UC1Dg_q2394DvoHJeMfBfgsg","Sau bài này em chỉ muốn nói: &quot; Cảm ơn anh đã ở bên em ở hiện tại, cũng có thể sẽ tạm biệt anh khi chúng ta của tương lai.&quot;","244","2024-03-07T17:39:35Z","2024-03-07T17:39:35Z","1"
"UgyHmt9PjyyfYODUINB4AaABAg","zoEtcR5EW08","@chuyencmtdao6275","UCQEzm4HAbi9tTvqBJZYH8aA","Chúc mừng ngày Quốc tế Phụ nữ 8/3 phái nữ nhé. Gửi mọi người ngàn lời chúc mừng, yêu thương, luôn vui vẻ, nhận được nhiều quà trong ngày này nhaaaaaaaaaa<a href=""UCkszU2WH9gy1mb0dV-11UJg/hm5IY4W-H9SO5QS6n4CwCA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/hm5IY4W-H9SO5QS6n4CwCA""></a>","124","2024-03-07T17:17:25Z","2024-03-07T17:17:25Z","0"
"UgwhVFpHy6mTc-ZTeiR4AaABAg","zoEtcR5EW08","@Bbixinhiu-00","UCMBYU5ECT66y_AN6hhdbJdQ","iu Túuuuuu 🌺🥰","0","2025-08-15T10:23:52Z","2025-08-15T10:23:52Z","0"
"UgwerQxAVTi02GblKRN4AaABAg","zoEtcR5EW08","@tranvanmanh96","UCcA40bxqQnJ-U_TXLAq1SFw","Có ai vẫn cày ko vậy?? 😢 Đừng để tôi lẻ loi 😢😢","4152","2024-03-17T04:16:15Z","2024-03-17T04:16:15Z","411"
"Ugy3d0v6ZH0MtGcvpXB4AaABAg","zoEtcR5EW08","@baobao2k0","UCoGWtIKpD0Js8rJXOJj8i9g","Chúc cả nhà sky 1 đêm nghe nhạc vui vẻ, và nhớ mang những thành tích cho anh nhà nhé!!!","168","2024-03-07T17:41:59Z","2024-03-07T17:41:59Z","2"
"UgzefXMTVEoo21NZhtF4AaABAg","zoEtcR5EW08","@Winterth25","UCpviuNRxfKYecwpyPffWmog","Đọc bình luận của mọi người đáng yêu và đáng trân quý thật ấy. Sky đều đã lớn và trưởng thành hết rùi. Chúc cả nhà đều bình an, hạnh phúc nhé","222","2024-03-10T10:38:31Z","2024-03-10T10:38:31Z","2"
"UgyQw3hqWLpkhRBudVR4AaABAg","zoEtcR5EW08","@thotran636","UCgnw4WtcAvZ-KzklMQX8PFA","Ai còn ngày ngày đang nghe k , thích bài này quá","12","2025-12-16T02:45:11Z","2025-12-16T02:45:11Z","1"
"UgyZQy4KijKHAf6rgVN4AaABAg","zoEtcR5EW08","@thuyliennguyen7322","UC-fnxamJAhwrFWaoL-_czsw","Gửi tôi của tương lai, 8/3/2025, sẽ chăm chỉ và hoàn thiện bản thân hơn, dành nhiều thời gian cho gia đình ❤","455","2024-03-07T18:57:16Z","2024-03-07T18:57:16Z","3"
"UgwLYOCWm_0ZoDE_M-54AaABAg","zoEtcR5EW08","@HuyềnTrânxz","UC1V5Y8KIvrjz1MOey-ALghg","Gửi em của tương lai:<br> &quot; Hi vọng em sẽ không quá chú trọng vào lời nói của người khác, em chỉ cần tin vào bản thân mà thôi. Cuộc đời là của em vậy nên em phải vẽ cho xinh nhé. Vui vẻ, bình an, hạnh phúc và nụ cười luôn ở trên môi. Chúc em may mắn, thành công và rực rỡ ❤. &quot;","338","2024-03-07T17:44:06Z","2024-03-07T17:45:29Z","2"
"UgylsTgqNmMZW0iT9Ph4AaABAg","zoEtcR5EW08","@tinhang8752","UCkaBSBe12UtLMinjh7kn4Zw","Gần 40tuổi già rồi vẫn ỡ đây để ủng hộ em,âm nhạc của em đáng được trân trọng và giữ gìn chúc em hp một đời.<br>nhân ngày quốc tế phụ nữ 8/3 chúc những điều tốt nhất hp đến với mọi người và gia đình ạ,😊","298","2024-03-07T18:08:46Z","2024-03-07T18:08:46Z","9"
"UgzoCu1SjUlWjlH9q3N4AaABAg","zoEtcR5EW08","@TuấnPhongBùi-z9y","UCRyChU7MxtosGZJNWzuZEdg","The tunnel to summer . Dejavu quá;)","3","2025-06-06T13:30:25Z","2025-06-06T13:30:25Z","0"
"UgwB5684WH-5kLICYed4AaABAg","zoEtcR5EW08","@shayems","UCBqD3ydIPg7gXymA157X-sg","Nhạc của Sơn Tùy TP thì phải replays lại nhiều lần mới thấy hay, Top #1 Trending Việt Nam nào🇻🇳🇻🇳🇻🇳","316","2024-03-07T17:32:42Z","2024-03-07T17:32:42Z","8"
"UgxUmlksiooTurGvCnt4AaABAg","zoEtcR5EW08","@tthngst_Sky","UCaOWV2vx-jXMyj3xoC9KEbg","tui bị lụy cái đoạn &quot;Rồi niềm đau có chóng quên. Hay càng quên càng nhớ thêm...&quot; mê thật sự éee","141","2024-03-07T17:47:59Z","2024-03-07T17:47:59Z","7"
"Ugx1gZT34Daxa3Wll_14AaABAg","zoEtcR5EW08","@aechiryswinter","UClSprfF-XgkqkqwAzreQ-1Q","내가 좋아하는 베트남 가수. 멜로디가 너무 좋아요. 뮤비도 꼼꼼하게 찍었는데 여주인공이 너무 예뻐서 너무 좋아요","490","2024-03-07T17:43:14Z","2024-03-07T17:43:14Z","26"
"UgwBC_p1gdkRXfSRNwx4AaABAg","zoEtcR5EW08","@Thisieu90","UCdf4afR2WHjtxgBjPo4R5CQ","❤❤❤","1","2025-06-20T12:45:10Z","2025-06-20T12:45:10Z","0"
"UgxII9ISauZdRRCLezF4AaABAg","zoEtcR5EW08","@Caarmly267","UC9ERn08-YHDrxZFK0VerkLQ","Gửi bản thân của tương lai: &quot;Hi vọng cậu vẫn luôn yêu thương và ủng hộ Tùng như cậu của hiện tại&quot;💙","195","2024-03-07T18:02:22Z","2024-03-07T18:02:22Z","1"
"UgwL7rYdQ2w1VT8jcn94AaABAg","zoEtcR5EW08","@saotructhanhphan4650","UCwUZ8mqbjlJk8BSEIn_SGZg","Chúc tất cả chị, em ngày 8/3 thật hạnh phúc nhá❤","244","2024-03-07T17:05:49Z","2024-03-07T17:05:49Z","4"
"Ugx_Qu6QV88tXZrPKA94AaABAg","zoEtcR5EW08","@MonHauVD","UCgxML1M7WNFiEM1iLoHMMLw","&quot;Nhìn lại về phía mặt trời&quot; - ánh nhìn đến tương lai, đừng nuối tiếc những quá khứ đã qua!","107","2024-03-07T17:23:42Z","2024-03-07T17:23:42Z","0"
"UgzJCNpDSRHo_JWsKX14AaABAg","zoEtcR5EW08","@nguyenhoangthuytien9","UCURchfcBN-OMw5BWc3BPLgQ","Mỗi ngày đều nghe nhạc của Sếp luôn❤","1","2025-10-03T02:50:49Z","2025-10-03T02:50:49Z","0"
"UgxnjiB2iJk0RaJrA8R4AaABAg","zoEtcR5EW08","@Tín_2568","UCulB6FaLxU3icj1I-sCsblQ","Giờ này Ai còn ủng hộ sếp Tùng cho biết nào ❤🎉","194","2024-03-07T17:37:08Z","2024-03-07T17:37:08Z","1"
"UgxSkXNfXZqPiL693Tl4AaABAg","zoEtcR5EW08","@khoang7999","UCiV3wAv9yPdDN6UBENaO_cA","được 1 lần like 1 lần thông báo tôi sẽ bấm vào xem lại video này🥰","342","2024-03-07T17:23:22Z","2024-03-07T17:23:22Z","7"
"UgymVPnbrkxRr8IfteR4AaABAg","zoEtcR5EW08","@dulihouse","UCGA3eO6ggcbneVTAbRXALag","Mình viết comment này để mỗi khi có người like thì nó sẽ nhắc mình xem lại siêu phẩm này một lần nữa... 🥰🥰🥰","744","2024-03-08T10:45:47Z","2024-03-08T10:45:47Z","12"
"UgyD4thyN8l1-AoM_vp4AaABAg","zoEtcR5EW08","@huongthaodang4876","UC2N7S9ZnLK-hrM41BPjl9Pg","Sắp 40t vẫn thích nhạc của Tùng","0","2025-09-12T01:22:35Z","2025-09-12T01:22:35Z","0"
"UgxuZ3sjNzgzDaaXABV4AaABAg","zoEtcR5EW08","@ahhtwh","UCEt_NVLgnfcPHC7FqjVkrgg","ai còn thức xin mọi người ít tym để có động lực tiếp tục ủng hộ có được không ạ mọi người ơi...(CTCTL)...YEAH YEAH &lt;3","114","2024-03-07T18:28:36Z","2024-03-07T18:28:36Z","5"
"UgzvT4n1I2e6OKs0mWh4AaABAg","zoEtcR5EW08","@thibangbe1607","UCMEnqA-UBs_lWj-lEIjJYMw","Gần 40 tuổi rồi vẫn nghe nhạc em Tùng ❤. Chúc ai đọc được bình luận này 8/3 thật nhiều Hạnh Phúc ❤️💐🎁","439","2024-03-07T17:54:04Z","2024-03-07T17:54:04Z","12"
"UgwJsEsU6LUUl6lSTzt4AaABAg","zoEtcR5EW08","@nycuagau...","UCV5pjMbvhfkxVE1Bz7EWQ5g","&quot;Đối mặt với thế giới lạnh lùng, tôi vẫn muốn làm một người ấm áp&quot;","171","2024-03-07T17:04:16Z","2024-03-07T17:04:16Z","1"
"UgyKVljh_sloKXT7ZQF4AaABAg","zoEtcR5EW08","@letrong3146","UCn2gZO_If5UC-AROCs8gnAQ","Bài này lạ tai cuốn ác","2","2025-12-11T16:18:01Z","2025-12-11T16:18:01Z","0"
"Ugy1ey3i1WPOpAOHbO54AaABAg","zoEtcR5EW08","@thangha8348","UCoFb685823j8GK7g5JBMfpw","Gửi tôi của 2025 .Có 1 vợ 2 con gia đình hạnh phúc rồi . 2025 cố gắng nhà lầu xe hơi . Gia đình người thân mạnh khoẻ , bình annn ❤️❤️❤️❤️❤️","266","2024-03-22T13:30:23Z","2024-03-22T13:30:23Z","1"
"Ugztjpwj40PhQCPHZ_Z4AaABAg","zoEtcR5EW08","@nhattrung5281","UCq_M-g7RlFJHCnNhp9uIiyQ","Gửi bản thân 10 năm sau : có sự nghiệp ổn định , kinh tế vững vàng , gia đình êm ấm hạnh phúc và khoẻ mạnh ‘’ 8/3/2024 ’’","174","2024-03-08T14:35:12Z","2024-03-08T14:35:12Z","1"
"UgyxUgByshLc9IwIrgx4AaABAg","zoEtcR5EW08","@Dusong3781","UC0ipzz0Pvkx3uYzgEPGXFRg","Càng nhiều biến cố, càng nhiều yêu thương! Tao bảo vệ Tùng 12 năm nay, thêm 120 năm nữa cũng ko có vấn đề gì nhé.","352","2024-03-29T05:30:26Z","2024-03-29T05:30:26Z","10"
"Ugy9RtvFh0rlXsfciaV4AaABAg","zoEtcR5EW08","@vkimtaehyung8380","UCpVqmdRw2ELaPJ-vOsU1gxw","私の大好きなベトナムの歌手の一人、彼がついに帰ってきました...❤","336","2024-03-07T18:03:02Z","2024-03-07T18:03:02Z","14"
"Ugw5tHcruMyuqpHcnoF4AaABAg","zoEtcR5EW08","@nguyeto3563","UC7NG-TXZRJ_ZsU2tFZP1JXg","Ai còn thức cho em xin ít tym lấy động lực ủng hộ hết đêm này nào ạ","479","2024-03-07T17:31:56Z","2024-03-07T17:31:56Z","21"
